gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_0636	mmp_636	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0636	Background_Genome	-0.3767	7.7523e-04	1.7101e-03	NO
MMAR_0585	mmp_585	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0585	Background_Genome	0.2422	7.9305e-04	1.7462e-03	NO
MMAR_0175	mmp_175	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0175	Background_Genome	0.4039	8.1464e-04	1.7904e-03	NO
MMAR_1121	mmp_1121	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1121	Background_Genome	0.3592	8.3612e-04	1.8343e-03	NO
MMAR_0216	mmp_216	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0216	Background_Genome	0.4538	8.3796e-04	1.8349e-03	NO
MMAR_1024	mmp_1024	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1024	Background_Genome	0.4321	8.4036e-04	1.8369e-03	NO
MMAR_1158	mmp_1158	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1158	Background_Genome	-0.4604	8.4436e-04	1.8422e-03	NO
MMAR_0362	mmp_362	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0362	Background_Genome	-0.4673	8.5016e-04	1.8515e-03	NO
MMAR_0556	mmp_556	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0556	Background_Genome	0.2783	8.5581e-04	1.8604e-03	NO
MMAR_0401	mmp_401	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0401	Background_Genome	0.3537	8.5811e-04	1.8621e-03	NO
MMAR_0443	mmp_443	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0443	Background_Genome	-0.3594	8.7241e-04	1.8897e-03	NO
MMAR_0728	mmp_728	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0728	Background_Genome	-0.1731	8.9951e-04	1.9449e-03	NO
MMAR_0092	mmp_92	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0092	Background_Genome	-0.3777	9.1542e-04	1.9757e-03	NO
MMAR_0429	mmp_429	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0429	Background_Genome	0.4988	9.3720e-04	2.0191e-03	NO
MMAR_0756	mmp_756	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0756	Background_Genome	-0.4020	9.6132e-04	2.0674e-03	NO
MMAR_0215	mmp_215	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0215	Background_Genome	0.4154	1.0032e-03	2.1536e-03	NO
MMAR_1171	mmp_1171	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1171	Background_Genome	0.1306	1.0452e-03	2.2397e-03	NO
MMAR_0290	mmp_290	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0290	Background_Genome	0.4298	1.0705e-03	2.2899e-03	NO
MMAR_0439	mmp_439	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0439	Background_Genome	-0.3021	1.1174e-03	2.3858e-03	NO
MMAR_0504	mmp_504	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0504	Background_Genome	0.1977	1.1243e-03	2.3964e-03	NO
MMAR_0150	mmp_150	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0150	Background_Genome	0.3795	1.1888e-03	2.5248e-03	NO
MMAR_0816	mmp_816	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0816	Background_Genome	0.2652	1.1870e-03	2.5248e-03	NO
MMAR_0680	mmp_680	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0680	Background_Genome	-0.4632	1.2386e-03	2.6259e-03	NO
MMAR_0477	mmp_477	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0477	Background_Genome	0.3654	1.2410e-03	2.6264e-03	NO
MMAR_0340	mmp_340	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0340	Background_Genome	-0.2683	1.2532e-03	2.6477e-03	NO
MMAR_0108	mmp_108	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0108	Background_Genome	0.4790	1.3013e-03	2.7444e-03	NO
MMAR_1007	mmp_1007	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1007	Background_Genome	-0.1869	1.3152e-03	2.7688e-03	NO
MMAR_0542	mmp_542	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0542	Background_Genome	-0.3669	1.3496e-03	2.8363e-03	NO
MMAR_0866	mmp_866	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0866	Background_Genome	-0.2040	1.3865e-03	2.9087e-03	NO
MMAR_0871	mmp_871	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0871	Background_Genome	-0.3293	1.4275e-03	2.9895e-03	NO
MMAR_0874	mmp_874	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0874	Background_Genome	-0.3201	1.5386e-03	3.2165e-03	NO
MMAR_0414	mmp_414	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0414	Background_Genome	-0.4611	1.5443e-03	3.2228e-03	NO
MMAR_0717	mmp_717	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0717	Background_Genome	-0.3658	1.6070e-03	3.3421e-03	NO
MMAR_1058	mmp_1058	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1058	Background_Genome	-0.2880	1.6051e-03	3.3421e-03	NO
MMAR_0291	mmp_291	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0291	Background_Genome	-0.3097	1.6324e-03	3.3891e-03	NO
MMAR_0262	mmp_262	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0262	Background_Genome	0.3745	1.6491e-03	3.4178e-03	NO
MMAR_0950	mmp_950	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0950	Background_Genome	0.2849	1.6521e-03	3.4182e-03	NO
MMAR_0685	mmp_685	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0685	Background_Genome	0.3781	1.7589e-03	3.6328e-03	NO
MMAR_1041	mmp_1041	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1041	Background_Genome	-0.3524	1.7884e-03	3.6874e-03	NO
MMAR_0958	mmp_958	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0958	Background_Genome	-0.1304	1.8176e-03	3.7411e-03	NO
MMAR_0139	mmp_139	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0139	Background_Genome	0.2448	1.9674e-03	4.0427e-03	NO
MMAR_0823	mmp_823	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0823	Background_Genome	-0.3939	2.0196e-03	4.1428e-03	NO
MMAR_0300	mmp_300	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0300	Background_Genome	-0.3138	2.0622e-03	4.2230e-03	NO
MMAR_4421	cydB	Cytochrome bd ubiquinol oxidase subunit II	Simulator_Divergent	0.4747	2.1445e-03	4.3766e-03	NO
MMAR_0389	mmp_389	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0389	Background_Genome	-0.3102	2.1419e-03	4.3766e-03	NO
MMAR_1013	mmp_1013	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1013	Background_Genome	-0.3537	2.1511e-03	4.3826e-03	NO
MMAR_0917	mmp_917	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0917	Background_Genome	0.3636	2.1621e-03	4.3974e-03	NO
MMAR_0324	mmp_324	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0324	Background_Genome	0.3256	2.1758e-03	4.4179e-03	NO
MMAR_0558	mmp_558	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0558	Background_Genome	0.2072	2.1833e-03	4.4255e-03	NO
MMAR_0388	mmp_388	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0388	Background_Genome	0.3148	2.2462e-03	4.5454e-03	NO
MMAR_0441	mmp_441	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0441	Background_Genome	-0.2953	2.3633e-03	4.7744e-03	NO
MMAR_0559	mmp_559	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0559	Background_Genome	-0.2067	2.4001e-03	4.8405e-03	NO
MMAR_1194	mmp_1194	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1194	Background_Genome	0.1881	2.4569e-03	4.9468e-03	NO
MMAR_0246	mmp_246	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0246	Background_Genome	-0.3289	2.5253e-03	5.0760e-03	NO
MMAR_0265	mmp_265	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0265	Background_Genome	-0.3156	2.5805e-03	5.1783e-03	NO
MMAR_0867	mmp_867	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0867	Background_Genome	-0.4020	2.6438e-03	5.2963e-03	NO
MMAR_0972	mmp_972	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0972	Background_Genome	0.3063	2.6933e-03	5.3866e-03	NO
MMAR_0900	mmp_900	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0900	Background_Genome	-0.4587	2.7237e-03	5.4384e-03	NO
MMAR_1102	mmp_1102	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1102	Background_Genome	-0.3701	2.8629e-03	5.7068e-03	NO
MMAR_0689	mmp_689	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0689	Background_Genome	0.3035	2.8698e-03	5.7111e-03	NO
MMAR_0261	mmp_261	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0261	Background_Genome	-0.2517	2.9295e-03	5.8201e-03	NO
MMAR_1087	mmp_1087	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1087	Background_Genome	0.1520	3.0214e-03	5.9929e-03	NO
MMAR_0894	mmp_894	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0894	Background_Genome	0.3437	3.0376e-03	6.0150e-03	NO
MMAR_0729	mmp_729	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0729	Background_Genome	0.2311	3.0508e-03	6.0312e-03	NO
MMAR_0277	mmp_277	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0277	Background_Genome	-0.3220	3.1138e-03	6.1456e-03	NO
MMAR_1047	mmp_1047	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1047	Background_Genome	-0.3293	3.1239e-03	6.1554e-03	NO
MMAR_0577	mmp_577	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0577	Background_Genome	0.3683	3.1532e-03	6.2031e-03	NO
MMAR_1069	mmp_1069	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1069	Background_Genome	-0.3526	3.4397e-03	6.7555e-03	NO
MMAR_0393	mmp_393	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0393	Background_Genome	0.4250	3.5209e-03	6.9038e-03	NO
MMAR_0576	mmp_576	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0576	Background_Genome	0.2738	3.5332e-03	6.9165e-03	NO
MMAR_0700	mmp_700	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0700	Background_Genome	-0.3673	3.6933e-03	7.2182e-03	NO
MMAR_0789	mmp_789	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0789	Background_Genome	-0.2552	3.7261e-03	7.2484e-03	NO
MMAR_0933	mmp_933	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0933	Background_Genome	0.2123	3.7151e-03	7.2484e-03	NO
MMAR_0986	mmp_986	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0986	Background_Genome	-0.4045	3.7269e-03	7.2484e-03	NO
MMAR_0606	mmp_606	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0606	Background_Genome	-0.2596	3.7409e-03	7.2638e-03	NO
MMAR_0626	mmp_626	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0626	Background_Genome	0.3055	3.7758e-03	7.3199e-03	NO
MMAR_1126	mmp_1126	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1126	Background_Genome	0.4041	3.7907e-03	7.3369e-03	NO
MMAR_0306	mmp_306	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0306	Background_Genome	-0.2745	3.8569e-03	7.4409e-03	NO
MMAR_0996	mmp_996	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0996	Background_Genome	0.1365	3.8510e-03	7.4409e-03	NO
MMAR_1004	mmp_1004	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1004	Background_Genome	0.3329	4.0667e-03	7.8331e-03	NO
MMAR_0105	mmp_105	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0105	Background_Genome	-0.1522	4.4119e-03	8.4844e-03	NO
MMAR_0153	mmp_153	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0153	Background_Genome	0.3305	4.4695e-03	8.5814e-03	NO
MMAR_0553	mmp_553	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0553	Background_Genome	0.3892	4.5053e-03	8.6363e-03	NO
MMAR_0892	mmp_892	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0892	Background_Genome	-0.5709	4.5571e-03	8.7218e-03	NO
MMAR_0270	mmp_270	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0270	Background_Genome	0.2963	4.6046e-03	8.7986e-03	NO
MMAR_0862	mmp_862	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0862	Background_Genome	-0.1972	4.7307e-03	9.0252e-03	NO
MMAR_0312	mmp_312	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0312	Background_Genome	-0.3119	4.7890e-03	9.1220e-03	NO
MMAR_0115	mmp_115	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0115	Background_Genome	0.3627	4.9764e-03	9.4639e-03	NO
MMAR_0299	mmp_299	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0299	Background_Genome	-0.2359	5.0446e-03	9.5646e-03	NO
MMAR_0856	mmp_856	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0856	Background_Genome	0.1571	5.0453e-03	9.5646e-03	NO
MMAR_0226	mmp_226	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0226	Background_Genome	0.2884	5.2928e-03	1.0018e-02	NO
MMAR_0089	mmp_89	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0089	Background_Genome	-0.2684	5.3281e-03	1.0069e-02	NO
MMAR_0203	mmp_203	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0203	Background_Genome	0.3178	5.3700e-03	1.0132e-02	NO
MMAR_0118	mmp_118	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0118	Background_Genome	0.3699	5.4262e-03	1.0222e-02	NO
MMAR_0815	mmp_815	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0815	Background_Genome	-0.3413	5.5428e-03	1.0425e-02	NO
MMAR_0976	mmp_976	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0976	Background_Genome	-0.2463	5.6340e-03	1.0580e-02	NO
MMAR_0902	mmp_902	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0902	Background_Genome	-0.3878	5.8584e-03	1.0985e-02	NO
MMAR_0450	mmp_450	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0450	Background_Genome	-0.2276	5.9138e-03	1.1071e-02	NO
MMAR_1077	mmp_1077	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1077	Background_Genome	0.3678	6.2917e-03	1.1760e-02	NO
MMAR_0880	mmp_880	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0880	Background_Genome	-0.2518	6.3372e-03	1.1827e-02	NO
MMAR_0183	mmp_183	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0183	Background_Genome	0.1730	6.5636e-03	1.2230e-02	NO
MMAR_0635	mmp_635	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0635	Background_Genome	0.1393	6.5848e-03	1.2251e-02	NO
MMAR_0084	mmp_84	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0084	Background_Genome	0.3100	6.8130e-03	1.2656e-02	NO
MMAR_0833	mmp_833	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0833	Background_Genome	0.3746	7.3885e-03	1.3704e-02	NO
MMAR_0654	mmp_654	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0654	Background_Genome	-0.2084	7.4980e-03	1.3885e-02	NO
MMAR_0915	mmp_915	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0915	Background_Genome	-0.1712	7.7494e-03	1.4329e-02	NO
MMAR_1193	mmp_1193	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1193	Background_Genome	-0.2923	7.8292e-03	1.4454e-02	NO
MMAR_0455	mmp_455	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0455	Background_Genome	0.2277	8.1403e-03	1.5005e-02	NO
MMAR_0710	mmp_710	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0710	Background_Genome	0.2329	8.2327e-03	1.5152e-02	NO
MMAR_0349	mmp_349	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0349	Background_Genome	-0.4037	8.4901e-03	1.5587e-02	NO
MMAR_0646	mmp_646	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0646	Background_Genome	-0.1307	8.4947e-03	1.5587e-02	NO
MMAR_0929	mmp_929	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0929	Background_Genome	-0.2331	8.5889e-03	1.5735e-02	NO
MMAR_0819	mmp_819	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0819	Background_Genome	-0.1924	8.6579e-03	1.5818e-02	NO
MMAR_0954	mmp_954	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0954	Background_Genome	-0.3420	8.6602e-03	1.5818e-02	NO
MMAR_0852	mmp_852	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0852	Background_Genome	-0.4179	8.7099e-03	1.5884e-02	NO
MMAR_1111	mmp_1111	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1111	Background_Genome	-0.2745	8.7568e-03	1.5946e-02	NO
MMAR_0895	mmp_895	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0895	Background_Genome	0.1822	8.8517e-03	1.6094e-02	NO
MMAR_0524	mmp_524	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0524	Background_Genome	-0.3015	8.9076e-03	1.6171e-02	NO
MMAR_0697	mmp_697	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0697	Background_Genome	-0.3281	9.0076e-03	1.6328e-02	NO
MMAR_0237	mmp_237	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0237	Background_Genome	-0.3018	9.0990e-03	1.6469e-02	NO
MMAR_0597	mmp_597	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0597	Background_Genome	0.3354	9.7924e-03	1.7697e-02	NO
MMAR_0943	mmp_943	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0943	Background_Genome	-0.2198	1.0347e-02	1.8671e-02	NO
MMAR_0218	mmp_218	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0218	Background_Genome	-0.2474	1.0392e-02	1.8724e-02	NO
MMAR_0799	mmp_799	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0799	Background_Genome	0.2167	1.0421e-02	1.8749e-02	NO
MMAR_0352	mmp_352	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0352	Background_Genome	-0.1508	1.0582e-02	1.9009e-02	NO
MMAR_0824	mmp_824	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0824	Background_Genome	-0.3281	1.0707e-02	1.9205e-02	NO
MMAR_0454	mmp_454	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0454	Background_Genome	-0.1104	1.1359e-02	2.0344e-02	NO
MMAR_0690	mmp_690	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0690	Background_Genome	-0.3064	1.2127e-02	2.1687e-02	NO
MMAR_0765	mmp_765	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0765	Background_Genome	0.2129	1.2282e-02	2.1932e-02	NO
MMAR_0171	mmp_171	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0171	Background_Genome	-0.2293	1.2514e-02	2.2313e-02	NO
MMAR_0154	mmp_154	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0154	Background_Genome	-0.2148	1.2587e-02	2.2409e-02	NO
MMAR_1030	mmp_1030	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1030	Background_Genome	-0.2638	1.2739e-02	2.2648e-02	NO
MMAR_1035	mmp_1035	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1035	Background_Genome	-0.3061	1.3117e-02	2.3285e-02	NO
MMAR_0521	mmp_521	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0521	Background_Genome	-0.1429	1.3233e-02	2.3439e-02	NO
MMAR_0977	mmp_977	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0977	Background_Genome	0.2048	1.3243e-02	2.3439e-02	NO
MMAR_1137	mmp_1137	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1137	Background_Genome	-0.2493	1.3430e-02	2.3736e-02	NO
MMAR_0648	mmp_648	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0648	Background_Genome	-0.2102	1.3578e-02	2.3962e-02	NO
MMAR_0332	mmp_332	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0332	Background_Genome	-0.2092	1.3730e-02	2.4193e-02	NO
MMAR_1050	mmp_1050	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1050	Background_Genome	-0.1345	1.4479e-02	2.5477e-02	NO
MMAR_1003	mmp_1003	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1003	Background_Genome	-0.1024	1.4663e-02	2.5763e-02	NO
MMAR_0903	mmp_903	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0903	Background_Genome	-0.2823	1.4799e-02	2.5963e-02	NO
MMAR_1105	mmp_1105	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1105	Background_Genome	-0.2816	1.5032e-02	2.6333e-02	NO
MMAR_0922	mmp_922	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0922	Background_Genome	-0.2407	1.5564e-02	2.7225e-02	NO
MMAR_0361	mmp_361	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0361	Background_Genome	0.1665	1.5942e-02	2.7847e-02	NO
MMAR_1135	mmp_1135	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1135	Background_Genome	-0.4097	1.6086e-02	2.8057e-02	NO
MMAR_0230	mmp_230	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0230	Background_Genome	0.2201	1.6315e-02	2.8416e-02	NO
MMAR_0924	mmp_924	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0924	Background_Genome	0.2229	1.6365e-02	2.8461e-02	NO
MMAR_0337	mmp_337	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0337	Background_Genome	-0.2403	1.6933e-02	2.9406e-02	NO
MMAR_0703	mmp_703	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0703	Background_Genome	-0.2754	1.7012e-02	2.9501e-02	NO
MMAR_1197	mmp_1197	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1197	Background_Genome	-0.2379	1.7044e-02	2.9514e-02	NO
MMAR_0563	mmp_563	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0563	Background_Genome	-0.2894	1.7070e-02	2.9515e-02	NO
MMAR_0295	mmp_295	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0295	Background_Genome	0.1580	1.7703e-02	3.0567e-02	NO
MMAR_0451	mmp_451	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0451	Background_Genome	0.2046	1.7969e-02	3.0981e-02	NO
MMAR_0452	mmp_452	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0452	Background_Genome	-0.2252	1.8030e-02	3.1041e-02	NO
MMAR_0825	mmp_825	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0825	Background_Genome	0.2031	1.8083e-02	3.1089e-02	NO
MMAR_0641	mmp_641	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0641	Background_Genome	-0.2092	1.8431e-02	3.1641e-02	NO
MMAR_0281	mmp_281	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0281	Background_Genome	0.2038	1.8938e-02	3.2465e-02	NO
MMAR_0274	mmp_274	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0274	Background_Genome	0.1236	1.8984e-02	3.2497e-02	NO
MMAR_0983	mmp_983	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0983	Background_Genome	0.3675	1.9821e-02	3.3882e-02	NO
MMAR_0810	mmp_810	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0810	Background_Genome	0.2697	1.9871e-02	3.3919e-02	NO
MMAR_0655	mmp_655	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0655	Background_Genome	0.2510	2.0229e-02	3.4481e-02	NO
MMAR_0593	mmp_593	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0593	Background_Genome	-0.2538	2.0452e-02	3.4811e-02	NO
MMAR_0468	mmp_468	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0468	Background_Genome	-0.2109	2.0743e-02	3.5256e-02	NO
MMAR_0777	mmp_777	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0777	Background_Genome	-0.3523	2.1057e-02	3.5741e-02	NO
MMAR_0478	mmp_478	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0478	Background_Genome	0.3668	2.1172e-02	3.5884e-02	NO
MMAR_0973	mmp_973	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0973	Background_Genome	-0.2610	2.1293e-02	3.6038e-02	NO
MMAR_0512	mmp_512	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0512	Background_Genome	0.2256	2.1355e-02	3.6093e-02	NO
MMAR_1092	mmp_1092	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1092	Background_Genome	0.4162	2.1918e-02	3.6992e-02	NO
MMAR_1161	mmp_1161	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1161	Background_Genome	0.0806	2.2019e-02	3.7111e-02	NO
MMAR_0540	mmp_540	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0540	Background_Genome	-0.2911	2.2052e-02	3.7115e-02	NO
MMAR_0668	mmp_668	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0668	Background_Genome	-0.1242	2.2126e-02	3.7187e-02	NO
MMAR_0742	mmp_742	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0742	Background_Genome	0.1787	2.2781e-02	3.8233e-02	NO
MMAR_0100	mmp_100	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0100	Background_Genome	0.3050	2.2947e-02	3.8458e-02	NO
MMAR_0609	mmp_609	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0609	Background_Genome	-0.1689	2.3695e-02	3.9658e-02	NO
MMAR_0220	mmp_220	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0220	Background_Genome	0.2797	2.4984e-02	4.1757e-02	NO
MMAR_0147	mmp_147	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0147	Background_Genome	0.1432	2.5150e-02	4.1975e-02	NO
MMAR_0331	mmp_331	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0331	Background_Genome	-0.2929	2.6517e-02	4.4194e-02	NO
MMAR_0771	mmp_771	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0771	Background_Genome	-0.3984	2.7302e-02	4.5440e-02	NO
MMAR_0109	mmp_109	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0109	Background_Genome	0.2006	2.8353e-02	4.7123e-02	NO
